session_id,user_id,session_start,session_date,channel,campaign,device,country,browser,is_new_user,page_views,duration_seconds,bounced,converted,session_cost_usd
S0023885,U005779,2025-04-01 11:29:09,2025-04-01,Direct,,mobile,UK,Chrome,True,2,249,False,False,0.0
S0023886,U006162,2025-04-01 17:15:27,2025-04-01,Organic Search,,desktop,USA,Chrome,True,2,84,False,False,0.0
S0023887,U004944,2025-04-01 19:33:48,2025-04-01,Direct,,mobile,France,Safari,True,11,93,False,False,0.0
S0023888,U002638,2025-04-01 21:10:20,2025-04-01,Paid Search,running_keywords,mobile,USA,Samsung Internet,True,1,56,True,False,2.12
S0023889,U003924,2025-04-01 18:41:21,2025-04-01,Referral,,desktop,Spain,Chrome,True,1,10,True,False,0.0
S0023890,U009427,2025-04-01 17:01:19,2025-04-01,Social,fb_retargeting,desktop,UK,Chrome,True,2,47,False,False,0.68
S0023891,U005748,2025-04-01 16:46:46,2025-04-01,Display,programmatic,mobile,France,Chrome,True,1,83,True,False,0.18
S0023892,U011748,2025-04-01 11:58:20,2025-04-01,Direct,,desktop,USA,Chrome,False,1,72,True,False,0.0
S0023893,U013019,2025-04-01 22:54:01,2025-04-01,Direct,,mobile,France,Safari,True,1,90,True,False,0.0
S0023894,U010670,2025-04-01 18:48:43,2025-04-01,Organic Search,,desktop,USA,Safari,True,1,62,True,False,0.0
S0023895,U014930,2025-04-01 08:10:03,2025-04-01,Social,fb_prospecting,mobile,USA,Chrome,False,4,234,False,False,0.7
S0023896,U003384,2025-04-01 11:02:03,2025-04-01,Organic Search,,mobile,USA,Chrome,False,5,17,False,False,0.0
S0023897,U004537,2025-04-01 23:56:09,2025-04-01,Referral,,mobile,France,Chrome,True,2,71,False,False,0.0
S0023898,U002562,2025-04-01 12:33:00,2025-04-01,Direct,,mobile,Germany,Edge,False,3,215,False,False,0.0
S0023899,U010517,2025-04-01 12:44:59,2025-04-01,Direct,,desktop,France,Chrome,True,5,115,False,False,0.0
S0023900,U014910,2025-04-01 18:20:43,2025-04-01,Organic Search,,mobile,UK,Chrome,False,1,56,True,False,0.0
S0023901,U000888,2025-04-01 21:32:35,2025-04-01,Email,weekly_newsletter,desktop,France,Edge,False,8,83,False,True,0.0
S0023902,U008170,2025-04-01 13:24:03,2025-04-01,Organic Search,,mobile,USA,Chrome,True,1,34,True,False,0.0
S0023903,U003244,2025-04-01 07:38:23,2025-04-01,Paid Search,running_keywords,mobile,France,Chrome,True,3,155,False,False,1.74
S0023904,U008819,2025-04-01 13:21:54,2025-04-01,Social,ig_lookalike,mobile,UK,Chrome,True,12,69,False,False,0.64
S0023905,U008310,2025-04-01 10:31:11,2025-04-01,Email,weekly_newsletter,mobile,Spain,Chrome,True,1,192,True,False,0.0
S0023906,U004413,2025-04-01 10:30:08,2025-04-01,Direct,,mobile,USA,Firefox,False,2,60,False,False,0.0
S0023907,U003774,2025-04-01 10:02:07,2025-04-01,Organic Search,,desktop,France,Safari,True,1,211,True,False,0.0
S0023908,U002441,2025-04-01 09:48:05,2025-04-01,Email,abandoned_cart,mobile,USA,Samsung Internet,True,6,128,False,False,0.0
S0023909,U011151,2025-04-01 10:45:38,2025-04-01,Organic Search,,mobile,USA,Chrome,False,2,111,False,False,0.0
S0023910,U012675,2025-04-01 15:43:19,2025-04-01,Organic Search,,mobile,France,Chrome,True,3,60,False,False,0.0
S0023911,U001216,2025-04-01 08:00:23,2025-04-01,Paid Search,shoes_generic,mobile,France,Safari,True,1,34,True,False,0.53
S0023912,U006058,2025-04-01 12:12:16,2025-04-01,Direct,,mobile,USA,Chrome,True,5,149,False,False,0.0
S0023913,U010139,2025-04-01 17:14:52,2025-04-01,Organic Search,,desktop,USA,Safari,False,1,65,True,False,0.0
S0023914,U000127,2025-04-01 19:53:04,2025-04-01,Paid Search,competitor,desktop,Italy,Samsung Internet,False,7,266,False,False,2.27
S0023915,U004934,2025-04-01 09:24:44,2025-04-01,Email,post_purchase,mobile,France,Chrome,True,3,81,False,False,0.0
S0023916,U013102,2025-04-01 14:13:49,2025-04-01,Direct,,mobile,France,Chrome,False,1,121,True,False,0.0
S0023917,U006078,2025-04-01 10:08:10,2025-04-01,Paid Search,shoes_generic,tablet,UK,Chrome,False,1,137,True,False,1.34
S0023918,U002589,2025-04-01 22:52:45,2025-04-01,Social,fb_retargeting,mobile,USA,Safari,True,1,360,True,False,0.76
S0023919,U010477,2025-04-01 22:26:47,2025-04-01,Referral,,mobile,France,Chrome,False,3,128,False,False,0.0
S0023920,U010312,2025-04-01 10:49:04,2025-04-01,Email,post_purchase,mobile,France,Chrome,True,3,221,False,False,0.0
S0023921,U007598,2025-04-01 11:20:23,2025-04-01,Organic Search,,mobile,France,Safari,True,1,36,True,False,0.0
S0023922,U005553,2025-04-01 14:47:27,2025-04-01,Referral,,desktop,France,Edge,False,1,119,True,False,0.0
S0023923,U004913,2025-04-02 15:46:38,2025-04-02,Social,ig_lookalike,mobile,France,Chrome,False,4,39,False,False,0.81
S0023924,U014192,2025-04-02 14:10:38,2025-04-02,Email,abandoned_cart,tablet,Italy,Chrome,False,1,42,True,False,0.0
S0023925,U005239,2025-04-02 17:54:04,2025-04-02,Organic Search,,desktop,USA,Chrome,True,1,218,True,False,0.0
S0023926,U002317,2025-04-02 17:44:07,2025-04-02,Direct,,mobile,France,Edge,True,1,223,True,False,0.0
S0023927,U010979,2025-04-02 12:38:03,2025-04-02,Direct,,mobile,France,Safari,True,11,178,False,False,0.0
S0023928,U014174,2025-04-02 17:43:08,2025-04-02,Direct,,mobile,France,Chrome,True,4,110,False,False,0.0
S0023929,U006915,2025-04-02 07:37:07,2025-04-02,Email,weekly_newsletter,mobile,Spain,Chrome,False,2,125,False,False,0.0
S0023930,U003722,2025-04-02 11:39:40,2025-04-02,Paid Search,competitor,desktop,Belgium,Chrome,True,1,60,True,False,2.18
S0023931,U007612,2025-04-02 15:04:07,2025-04-02,Organic Search,,mobile,Italy,Chrome,False,2,299,False,False,0.0
S0023932,U001465,2025-04-02 14:44:08,2025-04-02,Social,fb_prospecting,mobile,France,Firefox,True,1,33,True,False,0.69
S0023933,U008896,2025-04-02 09:20:49,2025-04-02,Paid Search,brand_search,desktop,France,Samsung Internet,True,1,41,True,False,1.93
S0023934,U010584,2025-04-02 04:45:58,2025-04-02,Organic Search,,mobile,France,Chrome,False,1,124,True,False,0.0
S0023935,U008348,2025-04-02 21:44:05,2025-04-02,Direct,,desktop,France,Edge,True,1,167,True,False,0.0
S0023936,U008523,2025-04-02 18:20:27,2025-04-02,Organic Search,,mobile,USA,Edge,True,1,167,True,False,0.0
S0023937,U002197,2025-04-02 15:45:01,2025-04-02,Organic Search,,mobile,USA,Chrome,True,2,34,False,False,0.0
S0023938,U000834,2025-04-02 11:36:54,2025-04-02,Organic Search,,tablet,France,Chrome,False,1,35,True,False,0.0
S0023939,U000093,2025-04-02 09:25:48,2025-04-02,Paid Search,competitor,mobile,UK,Safari,True,1,90,True,False,0.67
S0023940,U014930,2025-04-02 17:12:34,2025-04-02,Social,fb_prospecting,desktop,Germany,Chrome,False,2,119,False,False,0.97
S0023941,U010414,2025-04-02 21:18:50,2025-04-02,Direct,,mobile,USA,Chrome,True,3,75,False,False,0.0
S0023942,U014287,2025-04-02 08:21:40,2025-04-02,Organic Search,,mobile,France,Chrome,False,2,53,False,False,0.0
S0023943,U014364,2025-04-02 18:15:53,2025-04-02,Paid Search,brand_search,desktop,Italy,Edge,False,1,249,True,False,1.66
S0023944,U014146,2025-04-02 09:24:18,2025-04-02,Paid Search,running_keywords,mobile,UK,Chrome,True,1,11,True,False,2.1
S0023945,U010187,2025-04-02 05:10:52,2025-04-02,Organic Search,,mobile,Spain,Firefox,True,1,245,True,False,0.0
S0023946,U009840,2025-04-02 13:51:39,2025-04-02,Direct,,desktop,Italy,Chrome,True,3,238,False,False,0.0
S0023947,U005898,2025-04-02 12:26:23,2025-04-02,Organic Search,,mobile,Canada,Safari,False,1,49,True,False,0.0
S0023948,U013937,2025-04-02 18:28:08,2025-04-02,Organic Search,,mobile,USA,Samsung Internet,True,1,96,True,False,0.0
S0023949,U012579,2025-04-02 15:28:21,2025-04-02,Organic Search,,mobile,Italy,Chrome,True,1,119,True,False,0.0
S0023950,U006886,2025-04-02 12:20:00,2025-04-02,Organic Search,,mobile,UK,Chrome,True,4,25,False,False,0.0
S0023951,U011925,2025-04-02 11:57:46,2025-04-02,Paid Search,shoes_generic,mobile,USA,Safari,False,1,32,True,False,1.59
S0023952,U012171,2025-04-02 13:15:03,2025-04-02,Organic Search,,mobile,Italy,Chrome,True,1,195,True,False,0.0
S0023953,U004755,2025-04-02 11:49:26,2025-04-02,Organic Search,,mobile,Germany,Chrome,False,1,213,True,False,0.0
S0023954,U012203,2025-04-02 23:09:53,2025-04-02,Organic Search,,mobile,France,Safari,True,1,45,True,False,0.0
S0023955,U005810,2025-04-02 14:03:42,2025-04-02,Social,tiktok_brand,desktop,USA,Chrome,False,5,39,False,False,0.98
S0023956,U001885,2025-04-02 16:51:55,2025-04-02,Referral,,mobile,France,Chrome,False,1,107,True,False,0.0
S0023957,U013505,2025-04-02 15:24:09,2025-04-02,Direct,,desktop,USA,Chrome,False,3,191,False,True,0.0
S0023958,U013287,2025-04-02 15:24:00,2025-04-02,Direct,,desktop,France,Samsung Internet,False,2,121,False,False,0.0
S0023959,U007737,2025-04-02 01:58:54,2025-04-02,Paid Search,competitor,tablet,France,Safari,False,2,97,False,False,2.08
S0023960,U011158,2025-04-02 03:52:59,2025-04-02,Direct,,desktop,France,Edge,False,1,182,True,False,0.0
S0023961,U014959,2025-04-02 15:38:12,2025-04-02,Referral,,mobile,France,Firefox,False,10,18,False,False,0.0
S0023962,U014805,2025-04-02 09:39:20,2025-04-02,Direct,,desktop,Spain,Safari,True,1,189,True,False,0.0
S0023963,U006207,2025-04-02 15:13:17,2025-04-02,Display,programmatic,mobile,USA,Chrome,True,1,223,True,False,0.23
S0023964,U000129,2025-04-02 12:09:24,2025-04-02,Email,post_purchase,desktop,USA,Chrome,False,2,332,False,False,0.0
S0023965,U014296,2025-04-02 14:24:00,2025-04-02,Social,fb_prospecting,mobile,USA,Safari,False,1,8,True,False,1.0
S0023966,U002920,2025-04-02 05:20:04,2025-04-02,Organic Search,,mobile,France,Safari,True,1,162,True,False,0.0
S0023967,U001382,2025-04-02 14:12:55,2025-04-02,Direct,,mobile,USA,Chrome,True,1,125,True,False,0.0
S0023968,U014095,2025-04-02 19:15:23,2025-04-02,Paid Search,shoes_generic,tablet,Italy,Chrome,True,5,165,False,False,0.55
S0023969,U003505,2025-04-02 09:08:52,2025-04-02,Organic Search,,desktop,France,Chrome,False,2,61,False,False,0.0
S0023970,U003723,2025-04-02 14:18:29,2025-04-02,Paid Search,shoes_generic,desktop,France,Safari,False,1,160,True,False,1.98
S0023971,U002725,2025-04-02 06:50:38,2025-04-02,Organic Search,,desktop,France,Edge,False,6,28,False,False,0.0
S0023972,U004603,2025-04-02 16:10:23,2025-04-02,Paid Search,competitor,desktop,Germany,Chrome,False,3,431,False,False,2.44
S0023973,U000852,2025-04-02 06:31:32,2025-04-02,Social,fb_retargeting,desktop,UK,Safari,False,6,11,False,False,0.62
S0023974,U004043,2025-04-02 17:48:54,2025-04-02,Organic Search,,desktop,Germany,Chrome,False,5,44,False,False,0.0
S0023975,U004562,2025-04-02 14:25:41,2025-04-02,Organic Search,,mobile,USA,Safari,True,10,108,False,False,0.0
S0023976,U007210,2025-04-02 10:50:49,2025-04-02,Organic Search,,mobile,France,Chrome,True,1,62,True,False,0.0
S0023977,U006963,2025-04-02 18:30:54,2025-04-02,Organic Search,,mobile,Canada,Samsung Internet,True,4,100,False,False,0.0
S0023978,U003139,2025-04-02 18:28:15,2025-04-02,Social,ig_lookalike,mobile,USA,Chrome,True,6,142,False,False,0.98
S0023979,U001518,2025-04-02 14:22:37,2025-04-02,Direct,,mobile,UK,Safari,False,2,250,False,False,0.0
S0023980,U008840,2025-04-02 15:39:30,2025-04-02,Paid Search,running_keywords,mobile,Germany,Chrome,False,2,89,False,False,0.66
S0023981,U000629,2025-04-02 23:42:11,2025-04-02,Paid Search,brand_search,desktop,Italy,Edge,True,6,52,False,False,1.53
S0023982,U004886,2025-04-02 09:14:36,2025-04-02,Direct,,mobile,Spain,Chrome,True,1,141,True,False,0.0
S0023983,U002036,2025-04-02 09:42:45,2025-04-02,Direct,,mobile,USA,Safari,True,2,71,False,False,0.0
S0023984,U001275,2025-04-02 19:00:08,2025-04-02,Display,youtube_brand,desktop,Spain,Firefox,True,1,158,True,False,0.14
S0023985,U006806,2025-04-02 05:19:47,2025-04-02,Display,display_retarget,mobile,France,Safari,True,3,141,False,False,0.27
S0023986,U014320,2025-04-02 19:24:09,2025-04-02,Organic Search,,mobile,France,Safari,False,1,55,True,False,0.0
S0023987,U010570,2025-04-02 21:09:12,2025-04-02,Organic Search,,desktop,USA,Safari,True,1,18,True,False,0.0
S0023988,U004681,2025-04-02 13:03:19,2025-04-02,Referral,,desktop,France,Safari,False,1,234,True,False,0.0
S0023989,U004243,2025-04-02 12:19:46,2025-04-02,Email,win_back,desktop,USA,Edge,True,1,265,True,False,0.0
S0023990,U013686,2025-04-02 16:05:57,2025-04-02,Email,post_purchase,mobile,Germany,Chrome,True,2,98,False,False,0.0
S0023991,U004494,2025-04-02 18:58:54,2025-04-02,Organic Search,,desktop,UK,Safari,True,1,105,True,False,0.0
S0023992,U002704,2025-04-02 10:22:37,2025-04-02,Referral,,mobile,France,Chrome,True,1,28,True,False,0.0
S0023993,U008974,2025-04-02 00:19:58,2025-04-02,Social,ig_lookalike,desktop,France,Chrome,True,1,98,True,False,1.02
S0023994,U007598,2025-04-02 18:41:55,2025-04-02,Social,tiktok_brand,mobile,USA,Chrome,False,1,44,True,False,1.14
S0023995,U013595,2025-04-02 19:40:35,2025-04-02,Social,tiktok_brand,mobile,Spain,Chrome,False,1,26,True,False,0.96
S0023996,U009455,2025-04-02 12:52:37,2025-04-02,Organic Search,,mobile,Spain,Chrome,False,1,143,True,False,0.0
S0023997,U011722,2025-04-02 13:45:47,2025-04-02,Organic Search,,tablet,France,Samsung Internet,True,3,223,False,False,0.0
S0023998,U012329,2025-04-02 22:56:32,2025-04-02,Referral,,mobile,USA,Safari,False,1,15,True,False,0.0
S0023999,U005434,2025-04-02 17:37:15,2025-04-02,Social,fb_retargeting,mobile,France,Chrome,False,1,161,True,False,1.04
S0024000,U011794,2025-04-02 13:33:24,2025-04-02,Organic Search,,desktop,USA,Firefox,True,1,64,True,False,0.0
S0024001,U013598,2025-04-02 23:41:00,2025-04-02,Email,weekly_newsletter,mobile,USA,Chrome,True,3,74,False,False,0.0
S0024002,U009046,2025-04-02 18:01:43,2025-04-02,Referral,,desktop,Italy,Chrome,True,2,146,False,False,0.0
S0024003,U010872,2025-04-02 11:48:07,2025-04-02,Direct,,mobile,UK,Safari,False,3,130,False,False,0.0
S0024004,U001037,2025-04-02 19:38:59,2025-04-02,Paid Search,running_keywords,mobile,France,Chrome,False,3,34,False,False,2.22
S0024005,U002771,2025-04-02 11:00:58,2025-04-02,Social,fb_retargeting,desktop,France,Chrome,True,1,28,True,False,0.8
S0024006,U011075,2025-04-02 11:50:05,2025-04-02,Direct,,mobile,France,Chrome,True,3,118,False,False,0.0
S0024007,U007075,2025-04-02 17:50:13,2025-04-02,Paid Search,shoes_generic,desktop,Spain,Chrome,False,15,183,False,False,1.7
S0024008,U008178,2025-04-02 11:41:16,2025-04-02,Organic Search,,mobile,France,Chrome,True,2,187,False,False,0.0
S0024009,U011070,2025-04-02 07:20:39,2025-04-02,Organic Search,,mobile,France,Chrome,False,1,33,True,False,0.0
S0024010,U009991,2025-04-02 20:04:18,2025-04-02,Display,display_retarget,desktop,Spain,Safari,False,1,153,True,False,0.24
S0024011,U010330,2025-04-02 00:55:51,2025-04-02,Email,post_purchase,desktop,Canada,Firefox,False,1,123,True,False,0.0
S0024012,U012245,2025-04-02 04:59:02,2025-04-02,Organic Search,,mobile,Italy,Chrome,False,13,36,False,False,0.0
S0024013,U007695,2025-04-02 13:04:43,2025-04-02,Direct,,mobile,France,Safari,True,9,281,False,True,0.0
S0024014,U010489,2025-04-02 13:35:23,2025-04-02,Social,ig_lookalike,mobile,Italy,Firefox,True,1,127,True,False,0.94
S0024015,U012189,2025-04-02 11:05:42,2025-04-02,Direct,,desktop,France,Edge,True,1,427,True,False,0.0
S0024016,U009649,2025-04-02 16:57:32,2025-04-02,Paid Search,competitor,mobile,Italy,Chrome,True,12,17,False,False,1.44
S0024017,U008031,2025-04-02 16:41:19,2025-04-02,Paid Search,running_keywords,mobile,USA,Chrome,False,2,65,False,False,1.67
S0024018,U012059,2025-04-02 13:48:07,2025-04-02,Paid Search,running_keywords,mobile,Italy,Chrome,False,1,175,True,False,2.36
S0024019,U007243,2025-04-02 19:22:12,2025-04-02,Organic Search,,tablet,Italy,Chrome,False,1,74,True,False,0.0
S0024020,U001190,2025-04-02 14:41:54,2025-04-02,Paid Search,competitor,mobile,UK,Firefox,False,8,44,False,False,0.5
S0024021,U001215,2025-04-02 12:21:26,2025-04-02,Organic Search,,mobile,UK,Chrome,False,7,22,False,False,0.0
S0024022,U009118,2025-04-02 09:22:52,2025-04-02,Referral,,mobile,France,Edge,False,1,175,True,False,0.0
S0024023,U004110,2025-04-02 22:34:49,2025-04-02,Direct,,mobile,Italy,Chrome,True,14,115,False,False,0.0
S0024024,U003725,2025-04-02 13:02:17,2025-04-02,Direct,,mobile,UK,Chrome,False,3,72,False,False,0.0
S0024025,U007146,2025-04-02 15:09:24,2025-04-02,Direct,,desktop,UK,Chrome,True,1,287,True,False,0.0
S0024026,U002430,2025-04-02 08:56:46,2025-04-02,Email,abandoned_cart,mobile,France,Chrome,False,2,177,False,False,0.0
S0024027,U006135,2025-04-02 10:46:13,2025-04-02,Organic Search,,desktop,Germany,Safari,True,2,76,False,False,0.0
S0024028,U014542,2025-04-02 18:41:19,2025-04-02,Display,youtube_brand,mobile,France,Safari,False,2,215,False,False,0.19
S0024029,U000240,2025-04-02 11:51:10,2025-04-02,Organic Search,,mobile,France,Firefox,True,1,161,True,False,0.0
S0024030,U006948,2025-04-02 15:41:36,2025-04-02,Organic Search,,mobile,France,Chrome,True,1,50,True,False,0.0
S0024031,U010725,2025-04-02 15:30:10,2025-04-02,Direct,,mobile,UK,Chrome,True,1,135,True,False,0.0
S0024032,U011803,2025-04-02 20:53:17,2025-04-02,Referral,,desktop,USA,Safari,False,1,301,True,False,0.0
S0024033,U010784,2025-04-02 17:54:56,2025-04-02,Social,fb_prospecting,mobile,France,Chrome,True,3,91,False,False,1.0
S0024034,U004078,2025-04-02 15:23:16,2025-04-02,Referral,,tablet,France,Chrome,True,1,327,True,False,0.0
S0024035,U004101,2025-04-02 17:57:25,2025-04-02,Direct,,mobile,USA,Chrome,True,1,195,True,False,0.0
S0024036,U005957,2025-04-02 19:29:15,2025-04-02,Email,abandoned_cart,desktop,France,Safari,True,1,41,True,False,0.0
S0024037,U004854,2025-04-02 12:13:21,2025-04-02,Organic Search,,mobile,Spain,Chrome,False,3,65,False,False,0.0
S0024038,U006490,2025-04-02 12:37:41,2025-04-02,Organic Search,,mobile,Germany,Chrome,False,1,63,True,False,0.0
S0024039,U010601,2025-04-02 13:48:02,2025-04-02,Organic Search,,mobile,Germany,Edge,False,1,57,True,False,0.0
S0024040,U005106,2025-04-02 19:03:55,2025-04-02,Organic Search,,desktop,UK,Samsung Internet,True,1,77,True,False,0.0
S0024041,U009684,2025-04-02 12:04:37,2025-04-02,Direct,,mobile,France,Firefox,False,3,51,False,False,0.0
S0024042,U004161,2025-04-02 16:05:24,2025-04-02,Direct,,tablet,Germany,Chrome,True,1,192,True,False,0.0
S0024043,U006312,2025-04-02 01:23:31,2025-04-02,Email,win_back,mobile,France,Firefox,False,1,258,True,False,0.0
S0024044,U002069,2025-04-02 10:09:37,2025-04-02,Paid Search,shoes_generic,mobile,France,Firefox,True,5,43,False,False,1.8
S0024045,U008549,2025-04-02 09:43:31,2025-04-02,Email,abandoned_cart,tablet,France,Chrome,True,3,187,False,False,0.0
S0024046,U005183,2025-04-02 08:11:33,2025-04-02,Email,abandoned_cart,mobile,France,Chrome,True,1,185,True,False,0.0
S0024047,U004120,2025-04-02 14:52:20,2025-04-02,Organic Search,,mobile,France,Chrome,True,1,48,True,False,0.0
S0024048,U011040,2025-04-02 19:08:07,2025-04-02,Direct,,mobile,Italy,Chrome,True,5,243,False,False,0.0
S0024049,U011542,2025-04-02 18:18:57,2025-04-02,Social,fb_retargeting,desktop,Italy,Chrome,False,1,174,True,False,1.18
S0024050,U011112,2025-04-02 09:59:28,2025-04-02,Social,tiktok_brand,mobile,Canada,Safari,False,2,64,False,False,1.18
S0024051,U012809,2025-04-02 13:21:13,2025-04-02,Organic Search,,mobile,France,Chrome,True,1,57,True,False,0.0
S0024052,U001438,2025-04-02 12:44:58,2025-04-02,Direct,,mobile,UK,Chrome,False,10,269,False,False,0.0
S0024053,U001855,2025-04-02 22:41:04,2025-04-02,Direct,,mobile,USA,Safari,False,2,90,False,False,0.0
S0024054,U011300,2025-04-02 10:58:35,2025-04-02,Organic Search,,desktop,UK,Chrome,True,3,83,False,False,0.0
S0024055,U007868,2025-04-02 19:32:44,2025-04-02,Display,display_retarget,mobile,Spain,Chrome,False,7,169,False,False,0.1
S0024056,U002932,2025-04-02 06:54:47,2025-04-02,Paid Search,brand_search,tablet,France,Safari,True,3,225,False,False,1.32
S0024057,U013187,2025-04-02 14:01:10,2025-04-02,Display,display_retarget,mobile,France,Safari,False,7,109,False,False,0.33
S0024058,U014254,2025-04-02 09:19:59,2025-04-02,Paid Search,brand_search,mobile,France,Chrome,False,4,131,False,False,0.99
S0024059,U009249,2025-04-02 12:22:10,2025-04-02,Social,ig_lookalike,desktop,USA,Chrome,False,3,35,False,False,1.04
S0024060,U014994,2025-04-02 08:55:56,2025-04-02,Paid Search,running_keywords,mobile,Germany,Safari,False,1,110,True,False,0.5
S0024061,U010042,2025-04-02 02:35:58,2025-04-02,Organic Search,,mobile,Germany,Edge,True,4,226,False,False,0.0
S0024062,U009348,2025-04-02 14:29:41,2025-04-02,Direct,,mobile,France,Firefox,True,2,55,False,False,0.0
S0024063,U001274,2025-04-02 10:19:05,2025-04-02,Direct,,mobile,Italy,Chrome,False,3,73,False,False,0.0
S0024064,U006831,2025-04-02 15:24:45,2025-04-02,Organic Search,,mobile,Italy,Chrome,False,1,51,True,False,0.0
S0024065,U014215,2025-04-02 04:19:07,2025-04-02,Organic Search,,desktop,France,Chrome,False,11,109,False,False,0.0
